year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name1,name2,country,origin1,origin2,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,146,Melissa Germait,Kyle Germait,USA,Burlington (Wi),,00:51:41,3101,,+ 07',at 26' 18'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,147,Emanuela Haller,Diana Rusu,Romania,Bucharest,Timisoara (Timis),00:51:44,3104,,+ 03',at 26' 21'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,148,Jeanette Laegreid,Iselin Renée Laegreid,Norway,Stavanger (Rogaland),,00:51:51,3111,,+ 07',at 26' 28'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,149,Julita Ślusarczyk,Aleksandra Siwczuk,Poland,Dulowa (Małopolska),Warszawa (Mazowieckie),00:52:02,3122,,+ 11'',at 26' 39'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,150,Rasmus Landers,Davide Zabeo,Sweden,Göteborg (Västra Götaland),,00:52:07,3127,,+ 05',at 26' 44'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,151,Ignacio Mayoral Romero,Sandra Valverde Tallón,Spain,Madrid,,00:52:58,3178,,+ 51'',at 27' 35'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,152,Elena Fauster,Patrizia Fauster,Italy,Bruneck (Südtirol),,00:53:06,3186,,+ 08',at 27' 43'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,153,Reuben Edmonds,Moana Nolde,Australia,Floreat (Wa),Berlin,00:53:44,3224,,+ 38'',at 28' 21'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,154,Pierminia Garau,Primula Pipere,Italy,Schüttorf (Niedersachsen),Siniscola (Nuoro),00:53:46,3226,,+ 02',at 28' 23'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,155,Jérémy Monnery,Marion Delmas,France,Pau (Pyrénées Atlantiques),,00:55:15,3315,,+1' 29'',at 29' 52'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,156,Mieneke Boots-Verhoef,Chantal De Jong,The Netherlands,Hoorn (Noord-Holland),Hilversum (Noord-Hollanbd),00:55:25,3325,,+ 10'',at 30' 02',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,157,Janne Birgitte Ueland,Mathea Svarverud,Norway,Sandnes (Rogaland),Rykkinn (Akershus),00:55:51,3351,,+ 26'',at 30' 28'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,158,Daniela Berendsen López,Roald Koornneef,Venezuela,Bilthoven (Utrecht),Alphen Aan Den Rijn (Zuid-Holland),00:56:12,3372,,+ 21'',at 30' 49'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,159,Antonia Schwier,Henrike Schwier,Germany,Berlin,Itzehoe (Schleswig-Holstein),00:57:12,3432,,+1' 00',at 31' 49'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,160,Mareile Winkler,Lisa Braun,Germany,Tübingen (Baden-Württemberg),Stuttgart (Baden Württemberg),00:57:26,3446,,+ 14'',at 32' 03',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,161,Christian Treubel,Katharina Kaltenbach,Germany,München (Bayern),,00:57:39,3459,,+ 13'',at 32' 16'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,162,Irene Jönsson,Anna Pannwitz Sjöberg,Sweden,Ostra Sönnarslöv (Skåne),Hässleholm (Skåne),00:57:52,3472,,+ 13'',at 32' 29'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,163,Marelle Minn,Maarja Jürgens,Estonia,Tallinn (Harjumaa),,00:58:11,3491,,+ 19'',at 32' 48'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,164,Lisa Marie Haas,Medina Speyer,Germany,Bempflingen (Baden-Württemberg),Cottbus (Brandenburg),00:58:52,3532,,+ 41'',at 33' 29'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,165,Sara Smania,Mariaelena Bortignon,Italy,Riese Pio X (Tv),Loria (Tv),00:58:57,3537,,+ 05',at 33' 34'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,166,Ayelén Galarza Rial,Franco Assenza,Argentina,CABA,,00:59:09,3549,,+ 12'',at 33' 46'',False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,167,Marcelina Czarnecka,Dajana Patynowska Czarnecka,Poland,Malbork (Pomerania),Sztum (Pomerania),,,480,,,False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,168,Silvia Ruthardt,Selina Semeraro-Weiland,Germany,Apolda (Thüringen),Saarbrücken (Saarland),,,478,,,False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,169,Anna Vega Gratacòs,María Cristina Izquierdo Fuente,Spain,Raimat (Lleida),El Masnou (Barcelona),,,424,,,False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,170,Lior Beres,Gerard Blanco Capell,Israel,Tel Aviv,,,,393,,,False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,171,Wanida Schwirkmann,Petcharat Chongsakoolchai,Thailand,Fürstenfeldbruck (Bayern),Bangkok,,,378,,,False
2025,S1,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/b4dc67888689d9a7f8b1e71be3949711f0ed90ed68e063703088086b.png,172,Nurhan Yarcı,Hamza Metin Yarcı,Türkiye,Istanbul,,,,329,,,False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,1,Natalia Ptaszek,Wiktor Kacprzak,Poland,Nowogard (Zachodniopomorskie),Kraków (Lesser Poland),00:23:26,1406,,-,-,True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,2,Weronika Huptas,Anna Kazana,Poland,Skarzysko Koscielne (Swietokrzyskie),Kraków (Małopolskie),00:24:50,1490,,+1' 24'',at 1' 24'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,3,Jana Ondroušková,Kateřina Klinková,Czech Republic,Brno,Praha (Czech Republic),00:24:59,1499,,+ 09',at 1' 33'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,4,Tereza Koptíková,Markéta Freislerová,Czech Republic,Prague (Cze),Nupaky (Cze),00:25:18,1518,,+ 19'',at 1' 52'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,5,Gisela Arranz Toro,Alejandro Clemente León,Spain,Madrid,Barcelona,00:27:48,1668,,+2' 30'',at 4' 22'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,6,Mari Black,Hanna Sigler,USA,Cambridge (Massachusetts),Normal (IL),00:28:20,1700,,+ 32'',at 4' 54'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,7,Rosa Frauenknecht,Hanna Lehikoinen,Finland,Helsinki (Uusimaa),,00:29:41,1781,,+1' 21'',at 6' 15'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,8,Charlotte Bartz,Stefanie Bick,Germany,Göttingen (Niedersachsen),,00:30:15,1815,,+ 34'',at 6' 49'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,9,Anna Menges,Nina Schicks,Germany,Köln (North Rhine-Westfalia),,00:30:21,1821,,+ 06',at 6' 55'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,10,Melissa Townsend,Rhianna Eriksen,Australia,Gold Coast (Queensland),Brisbane (Queensland),00:31:00,1860,,+ 39'',at 7' 34'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,11,Emma Quirke,Siobhán Quinn,Ireland,Killarney (Kerry),Tipperary (Munster),00:31:05,1865,,+ 05',at 7' 39'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,12,Line Beate Svestad,Veronica Nes,Norway,Oslo,Åkrehamn (Rogaland),00:31:09,1869,,+ 04',at 7' 43'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,13,Emilia Liberman,Stefanie Bühler,Finland,Espoo (Uusimaa),Kerava (Uusimaa),00:31:52,1912,,+ 43'',at 8' 26'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,14,Simone Reicht,Magdalen Greunz,Austria,Vienna (Austria),Graz (Styria),00:32:02,1922,,+ 10'',at 8' 36'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,15,Karin Klauser,Verena Klauser,Austria,Texing (Lower Austria),Vienna,00:32:04,1924,,+ 02',at 8' 38'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,16,Paulina Schlinker,Lara Geppert,Germany,Karlsruhe (Baden-Württemberg),,00:32:10,1930,,+ 06',at 8' 44'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,17,Iris Bakker,Sofie Juel Andersen,Denmark,Aarhus (Midtjylland),,00:32:26,1946,,+ 16'',at 9' 00',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,18,Veronika Gallert,Stefanie König,Germany,Ismaning (Bayern),Augsburg (Bayern),00:32:40,1960,,+ 14'',at 9' 14'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,19,Sien Braat,Teun Braat,The Netherlands,Bladel (Noord-Brabant),,00:32:41,1961,,+ 01',at 9' 15'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,20,Jessica Bennett,Tina Ko,Australia,Melbourne (Victoria),,00:32:44,1964,,+ 03',at 9' 18'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,21,Maja Willén,Ida Willén,Sweden,Linköping (Östergötland),Borås (Västra Götaland),00:32:46,1966,,+ 02',at 9' 20'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,22,Paulina Polańska,Martyna Halter-Bogołębska,Poland,Wrocław (Dolnośląskie),Warsaw (Mazowieckie),00:33:27,2007,,+ 41'',at 10' 01',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,23,Julia Hildebrandt,Lena Malinowski,Austria,Berlin,Potsdam (Brandenburg),00:33:28,2008,,+ 01',at 10' 02',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,24,Xi Wang,Zixi Zhao,China,Shenzhen (Guangdong),北京,00:33:48,2028,,+ 20'',at 10' 22'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,25,Eric Goulet,Jane Stine,USA,"Washington, Dc (DC)",Chevy Chase (MD),00:33:49,2029,,+ 01',at 10' 23'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,26,Annemie Kostezer,Patrick Inniger,Switzerland,Basel (BS),Thun (BE),00:33:57,2037,,+ 08',at 10' 31'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,27,Rafael Amieva Gómez,Laura Aizpurua de Arteche,Spain,Madrid,,00:34:04,2044,,+ 07',at 10' 38'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,27,Megan Sloka,Cameron Mackereth,Canada,Waterloo (Ontario),Bordeaux (Gironde),00:34:04,2044,,+ 00',at 10' 38'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,29,Rowan Versteege,Jesse Jansen,The Netherlands,Delft (Zuid-Holland),Zoetermeer (Zuid Holland),00:34:09,2049,,+ 05',at 10' 43'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,30,Peter Rasmussen,Sophie Neumann,Denmark,Tåstrup (Sjælland),Jena (Thüringen),00:34:20,2060,,+ 11'',at 10' 54'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,31,Adam Šuráň,Jana Chytková,Czech Republic,Brno,Prague (-),00:34:56,2096,,+ 36'',at 11' 30'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,32,Jukka Sireni,Marine Henry,Finland,Helsinki (Uusimaa),Luçon (Vendée),00:35:35,2135,,+ 39'',at 12' 09',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,33,Elodie Serrano,Edmond Boutry,France,Lyon (Rhone),Châtellerault (Poitou Charentes),00:35:55,2155,,+ 20'',at 12' 29'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,34,Gaute Brakstad,Linda Bremnes Anderssen,Norway,Valnesfjord (Nordland),,00:36:05,2165,,+ 10'',at 12' 39'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,35,Tess McLachlin,Adam Gray,Canada,Burnaby (British Columbia),Guelph (On),00:36:08,2168,,+ 03',at 12' 42'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,36,Nathan Anselme,Megan Anselme,France,Angers (Pays de la Loire),,00:36:32,2192,,+ 24'',at 13' 06',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,37,Lydia Holmgren,Tova Holmgren,Sweden,Gävle (Gävleborg),,00:36:45,2205,,+ 13'',at 13' 19'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,38,Rebecca Streitz,Jessica Streitz,USA,Sunnyvale (California),Philadelphia (Pa),00:37:01,2221,,+ 16'',at 13' 35'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,39,Guisselle Marie Quiroga de Croz,Daniela Herrera Quiroga,Panama,Barcelona,,00:37:07,2227,,+ 06',at 13' 41'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,40,Boglarka Csatlós,Gergő Szabados,Hungary,Mechelen (Antwerpen),Paks (Tolna),00:37:18,2238,,+ 11'',at 13' 52'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,41,Maria-Magdalena Robrecht,Fabiana Lang,Germany,Heidelberg (Baden-Württemberg),Babenhausen (Hessen),00:37:32,2252,,+ 14'',at 14' 06',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,42,Kateryna Babak,Juan José Prado Sgheiz,Ukraine,Nuremberg (Bayern),Madrid,00:37:45,2265,,+ 13'',at 14' 19'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,43,Irene Rodríguez Merchante,Pilar Rodríguez Merchante,Spain,Sevilla,Oropesa (Toledo),00:37:48,2268,,+ 03',at 14' 22'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,44,Sara Kristersson,Selma Kristersson,Sweden,Malmö (Skåne),,00:37:55,2275,,+ 07',at 14' 29'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,45,Danielle Engleson,Allison Elgersma,Canada,Camlachie (Ontario),Stoney Creek (Ontario),00:38:00,2280,,+ 05',at 14' 34'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,46,Tanja Bares,Steinunn Rós Guðsteinsdóttir,Germany,Trimport (Rlp),Reykjavík (Hofudborgarsvaedi),00:38:04,2284,,+ 04',at 14' 38'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,47,Antonia Albani,Sabine Albani,Germany,Lüneburg (Lower Saxony),Mainz (Rhineland),00:38:07,2287,,+ 03',at 14' 41'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,48,Laura Entz,Alice Entz,France,Nantes (Loire-Atlantique),Andolsheim (Haut-Rhin),00:38:11,2291,,+ 04',at 14' 45'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,49,Vicki Richardson,Tracy Nonomura,Canada,Georgetown (Ontario),Elora (Ontario),00:38:18,2298,,+ 07',at 14' 52'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,50,Timea Rusňáková,Mária Rusňáková,Slovakia,Malacky (Slovakia),,00:38:44,2324,,+ 26'',at 15' 18'',True
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,51,Ana Cristina Navarro Rodríguez,Luis Pavón Herrera,Spain,San Sebastián de los Reyes (Madrid),,00:39:02,2342,,+ 18'',at 15' 36'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,52,Hrefna Guðlaugardóttir,Agústa Dan Árnadóttir,Iceland,Reykjavík,,00:39:04,2344,,+ 02',at 15' 38'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,53,Mariana Mendes,João Faria,Portugal,Quarteira (Faro),Vila Do Conde (Porto),00:39:05,2345,,+ 01',at 15' 39'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,54,Mara Holler,Anne Schüßler,Germany,Köln (Nordrhein-Westfalen),Overath (Nrw),00:39:10,2350,,+ 05',at 15' 44'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,55,Frida Westler,Hanna Karlsson,Sweden,Gothenburg,,00:39:18,2358,,+ 08',at 15' 52'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,56,Lina Kathrin Beeck,Mirco Clavo Poveda,Germany,Lüneburg (Niedersachen),,00:39:24,2364,,+ 06',at 15' 58'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,57,Simona Mikešová,Karolína Gajdová,Czech Republic,Ostrava (Cze),Praha (Czechia),00:39:26,2366,,+ 02',at 16' 00',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,58,Jasmina Dauti,Tyler Duberly,Slovenia,Železniki (Slovenia),Auckland,00:39:54,2394,,+ 28'',at 16' 28'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,59,Merilin Jegers,Ülle Külaots,Estonia,Tallinn (Harjumaa),,00:40:03,2403,,+ 09',at 16' 37'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,60,Eduardo Moreno Turcu,Coral Cervantes Domínguez,Spain,Guadalajara,Ciudad Real,00:40:08,2408,,+ 05',at 16' 42'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,61,Melynda Owens,Jessica Musser,USA,Hurst (Texas),North Richland Hills (Tx),00:40:22,2422,,+ 14'',at 16' 56'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,62,Terese Scherman,Susanna Meder,Sweden,Bandhagen,Stockholm (Solna),00:40:31,2431,,+ 09',at 17' 05',False
